responsable,fecha_extraccion,titulo,ubicacion,m2,precio,dormitorios,banos,estacionamiento,piscina,quincho,terraza,gimnasio,lavanderia,enlace
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,74,750000.0,3,5,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4cfb-5a4cda9d8e4b-b638-57ffeaac-d936?page=4&pos=27&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,La Serena,70,700000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c5e-3a587b3c82e5-a79e-1330d097-251f?page=4&pos=28&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:25,Departamento Mitula,Coquimbo,71,700000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4f93-96344502e63c-85ad-2bb03ec3-1a4c?page=4&pos=29&t_sec=1&t_pvid=4873c673-5721-4eec-bfd9-ca0ce6c173e0&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,La Serena,68,630000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4210-3fc177a09908-8d8b-7e0fc6dc-adc0?page=5&pos=0&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,74,650000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4522-40c0f65c700e-b354-425c645f-f096?page=5&pos=1&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,La Serena,60,490000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d25-1c22dcb06f1b-ba3b-19b8d4c-5f00?page=5&pos=2&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,80,720000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4b0b-2a842e4cbc66-addc-7b2e890e-6fa5?page=5&pos=3&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,68,800000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4a2b-877283e3a106-8556-15e8c876-6915?page=5&pos=4&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,45,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-45fb-b444dfcb25d4-8d29-cd893883-36de?page=5&pos=5&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,La Serena,79,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a33-692b1203a41d-ae4d-19db4b3-422c?page=5&pos=6&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,57,580000.0,2,5,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-458e-81f6776f7750-a90a-fa6e34ed-cbdf?page=5&pos=7&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,La Serena,60,490000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-487f-db4a8b3e9b83-bc2f-6ff350a2-b863?page=5&pos=8&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,68,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c87-d2042a64f4b0-bb4f-6a935b9b-a787?page=5&pos=9&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,63,630000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4f76-86251579db8e-a354-5d138a46-f0d4?page=5&pos=10&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,59,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-454a-6581a8b566c3-b8bc-755d17b8-34f9?page=5&pos=11&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,La Serena,83,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4ee2-4768ff3dd292-8dc6-b7f29b08-568c?page=5&pos=12&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,55,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4fab-6e03486c1b20-a2b1-822a305a-89e4?page=5&pos=13&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,75,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c28-1b7e038edb83-af12-cced5780-4ce4?page=5&pos=14&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,76,580000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-443d-c99a0726afd7-9332-37aa93be-7873?page=5&pos=15&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:32,Departamento Mitula,Coquimbo,56,570000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-45eb-33ff6f5719ab-8754-d382d48f-b1e1?page=5&pos=16&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,57,550000.0,1,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4a36-c24084715392-b2f6-c474f954-b3d9?page=5&pos=17&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,Coquimbo,72,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4bfb-3b4f42627ad1-a30d-73b00833-6d93?page=5&pos=18&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,54,470000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4825-5c17ec55ab63-b9a6-c31d7a07-817f?page=5&pos=19&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,66,550000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-729a-af7eb9ad773a-b08d-19db4b3-1d0c?page=5&pos=20&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,40,550000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4c24-6adc9ec43ece-891a-34dd3d79-5c58?page=5&pos=21&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,85,1200000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4753-295964092dba-a59f-1b627919-f54c?page=5&pos=22&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,Coquimbo,44,490000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-42b2-be936457fd30-b990-8a1caa57-45f8?page=5&pos=23&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,48,480000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4be4-e80e62564952-9853-d60b130f-8ad1?page=5&pos=24&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,Coquimbo,58,450000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-43d2-cb685e70c8ec-ab4c-475d5ca4-af60?page=5&pos=26&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,56,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d2b-c46748b98daa-8707-19becdc-970f?page=5&pos=27&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,Coquimbo,56,650000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-759c-4bbbaae6a23f-a6d1-19d97be-ac57?page=5&pos=28&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:33,Departamento Mitula,La Serena,56,600000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4eb1-f35a72e669dd-a981-84263b78-dcd1?page=5&pos=29&t_sec=1&t_pvid=c8d2f970-497c-4b42-95e5-d0fd7ae47d2a&hd=false
Constanza Torres,2026-04-22 17:27:39,Departamento Mitula,Coquimbo,58,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d54-1f5bb27ccad0-a1d9-19c1caa-dcd9?page=6&pos=0&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,70,100000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-761e-1bbe2878ec14-a382-199c901-2d96?page=6&pos=1&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,47,530000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7757-60d799c1c1c5-a053-19cc9e1-b6e8?page=6&pos=2&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,87,1200000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71b2-a3a4675f2701-a5e7-19d94b1-9634?page=6&pos=3&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,55,400000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74a9-7a668410a417-9d81-19bed78-fe30?page=6&pos=5&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,113,1200000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7871-8c091b222680-91f9-19bbee5-b824?page=6&pos=6&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,50,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7238-fc8418e3c3a8-a83e-19cb0f0-85e2?page=6&pos=7&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,65,650000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7766-fe5997f559b6-a260-196cb37-50e6?page=6&pos=8&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,68,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7aa3-bb7c57c2874a-96c0-19d2762-f1ce?page=6&pos=9&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,0,80000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-776d-244f24614c69-b34e-1934ca3-c20f?page=6&pos=10&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,64,850000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-752e-e1d49addd44d-aef0-19d4031-268a?page=6&pos=11&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,133,1450000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7829-8da6b2d7ec9f-9dce-19db4b7-c67e?page=6&pos=12&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,45,450000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7cdc-c590cdd0ef55-9817-19db4ac-603e?page=6&pos=13&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,44,480000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-748d-511adf9cf059-9154-19db4ac-57f1?page=6&pos=14&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,56,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7102-9b7b13456b78-9d4c-19d6f19-437f?page=6&pos=15&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,58,460000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7448-a61165723459-b078-19cc001-377c?page=6&pos=16&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,42,480000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-734e-7c3ec21eb01c-8edb-19db0ab-dc4?page=6&pos=17&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,50,450000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4b26-af4d4c1c3130-933e-b7e7676d-c676?page=6&pos=18&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,0,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f6a-8f57bf5b5a3a-b2e0-19d4c84-4182?page=6&pos=19&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,60,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c49-da3cdc54339d-aaa7-19c02eb-1f20?page=6&pos=20&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,45,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7328-144b38f3a9c2-b321-19af1fa-1ce4?page=6&pos=21&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,0,400000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a75-5961263391e-8d9b-19bc816-f926?page=6&pos=22&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,45,480000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c4b-46b6e7bef545-83a9-19c911b-16c9?page=6&pos=23&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,40,530000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-742d-e76780b5dc6a-8e47-19d795d-2b99?page=6&pos=24&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,54,450000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7da9-e6d8cee274a7-95dc-19d78ee-9b5d?page=6&pos=25&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,43,400000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-75be-b694c4a6fae2-9233-19d63d8-de1a?page=6&pos=26&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,60,720000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-740a-f8afc3ef89b8-ae64-19c3d5a-db92?page=6&pos=27&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,Coquimbo,47,80000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d3b-4b2c81871163-a058-191f17e-d63f?page=6&pos=28&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:40,Departamento Mitula,La Serena,57,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7546-649754d78c4b-9ef8-19bdba8-2bd?page=6&pos=29&t_sec=1&t_pvid=da37d07f-21d7-453e-825b-06a2b546d105&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,65,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-76b6-3e2af867cb55-ae6d-19d6905-2243?page=7&pos=0&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,Coquimbo,50,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a6d-3ad1f58e9ea4-9c0f-19db538-f72c?page=7&pos=1&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,54,450000000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7724-5fb1529f8085-a2c7-19cc9d1-337e?page=7&pos=2&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,62,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e25-b4d050347ef7-9a2c-19d2c89-55e0?page=7&pos=3&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,52,450000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-78ce-f4581630ab95-b862-19d1bf9-3a7d?page=7&pos=4&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,52,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-798b-89ab693af4f9-baf2-19db26d-1009d?page=7&pos=5&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:47,Departamento Mitula,La Serena,54,520000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7268-bc18bbe506c-8ad5-19b4ddb-4960?page=7&pos=6&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,80,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b01-431d191339a2-84d4-1971425-4519?page=7&pos=7&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,55,530000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-79db-cc845e89852c-90ab-19da820-f89e?page=7&pos=8&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,100,850000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7fe7-bdf979a94083-b671-19d6903-4d26?page=7&pos=9&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,60,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-747a-3f3f680edeb0-ad2b-19ce37a-d8ae?page=7&pos=10&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,61,610000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a9e-875c58400a09-b1e3-19a995d-f4d3?page=7&pos=11&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,80,630000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c6e-7db8564af-ac8c-19db562-e0db?page=7&pos=12&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,99,850000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c34-f7471c18719c-9496-19d5095-53ce?page=7&pos=13&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,65,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7870-ee8fdfc2f06d-8b35-1931272-7598?page=7&pos=14&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,63,530000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7650-4f89693b8083-ae12-19db4b7-f89d?page=7&pos=15&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,32,450000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-76c1-537cf13a65df-9468-19db4bb-64ab?page=7&pos=16&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,32,450000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e1f-af927fa3362d-a3fc-19db4bb-54ff?page=7&pos=17&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,83,650000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-72fd-bf82e8c6a92a-bd15-19db4bc-8f87?page=7&pos=18&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,37,340000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-790d-c06d95c781f-92c5-19db4b9-7d7e?page=7&pos=19&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,0,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ba6-20ad3c418b29-adb8-19db4bb-e92f?page=7&pos=20&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,52,550000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7359-7ab7e8211fa2-ac5a-19d4e64-a7b?page=7&pos=21&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,69,700000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7cb1-8359348a9dd4-983b-19c23b3-bc34?page=7&pos=22&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,51,750000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b22-8bba76cbd7de-8e55-19c587c-75e3?page=7&pos=23&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,55,450000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-73c7-5998a9e6a821-acce-19d6829-b8e3?page=7&pos=24&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
